source,task,depth,action,residual,is_policy_pick,is_measured_best,spread
branch_shard2.jsonl,pegasus3-fill30-a3.0-22,34,6,0.05372174815498161,0,0,0.020064575645756526
branch_shard2.jsonl,pegasus3-fill30-a3.0-22,34,83,0.059991928044280496,0,0,0.020064575645756526
branch_shard2.jsonl,pegasus3-fill30-a3.0-22,34,111,0.0719989621771219,0,0,0.020064575645756526
branch_shard2.jsonl,pegasus3-fill30-a3.0-22,37,13,0.05461542896678975,1,0,0.034968865313653105
branch_shard2.jsonl,pegasus3-fill30-a3.0-22,37,15,0.07603494003690044,0,0,0.034968865313653105
branch_shard2.jsonl,pegasus3-fill30-a3.0-22,37,100,0.06758821494464956,0,0,0.034968865313653105
branch_shard2.jsonl,pegasus3-fill30-a3.0-22,37,101,0.04106607472324733,0,1,0.034968865313653105
branch_shard2.jsonl,pegasus3-fill30-a3.0-22,44,1,0.04257956642066431,1,1,0.06000634225092255
branch_shard2.jsonl,pegasus3-fill30-a3.0-22,44,3,0.05638837638376384,0,0,0.06000634225092255
branch_shard2.jsonl,pegasus3-fill30-a3.0-22,44,58,0.10258590867158686,0,0,0.06000634225092255
branch_shard2.jsonl,pegasus3-fill30-a3.0-22,44,85,0.059761300738007464,0,0,0.06000634225092255
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,6,2,0.07461100941422599,1,1,0.04558381276150622
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,6,29,0.09059558054393307,0,0,0.04558381276150622
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,6,48,0.12019482217573221,0,0,0.04558381276150622
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,6,84,0.08212931485355651,0,0,0.04558381276150622
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,25,0,0.08543083158995812,1,0,0.03352183577405847
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,25,9,0.09133106694560669,0,0,0.03352183577405847
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,25,25,0.05780923117154822,0,1,0.03352183577405847
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,25,69,0.06504968619246866,0,0,0.03352183577405847
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,35,94,0.08500588389121341,0,0,0.045453059623430825
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,35,200,0.12295698221757309,1,0,0.045453059623430825
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,35,201,0.12251569037656887,0,0,0.045453059623430825
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,35,362,0.07750392259414227,0,1,0.045453059623430825
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,50,0,0.07580413179916326,0,0,0.04810081066945597
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,50,3,0.07840285041841011,1,0,0.04810081066945597
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,50,44,0.0741206851464436,0,1,0.04810081066945597
branch_shard2.jsonl,pegasus3-fill30-a3.0-62,50,48,0.12222149581589957,0,0,0.04810081066945597
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,7,0,0.14972267316017335,1,1,0.043002570346320435
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,7,2,0.17001488095238115,0,0,0.043002570346320435
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,7,29,0.16695413961038982,0,0,0.043002570346320435
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,7,32,0.19272524350649378,0,0,0.043002570346320435
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,16,36,0.15472808441558467,0,0,0.10279694264069263
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,16,40,0.22152326839826855,1,0,0.10279694264069263
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,16,54,0.11872632575757593,0,1,0.10279694264069263
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,16,103,0.1339285714285717,0,0,0.10279694264069263
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,27,18,0.12232819264069293,1,1,0.03216314935064925
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,27,21,0.12677556818181837,0,0,0.03216314935064925
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,27,77,0.15449134199134218,0,0,0.03216314935064925
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,27,78,0.1335903679653683,0,0,0.03216314935064925
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,47,47,0.10416666666666691,0,1,0.047923430735930805
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,47,99,0.1520900974025977,0,0,0.047923430735930805
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,47,124,0.12236201298701324,1,0,0.047923430735930805
branch_shard2.jsonl,pegasus3-fill30-a3.0-115,47,125,0.11257102272727296,0,0,0.047923430735930805
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,8,19,0.12935169956140358,0,0,0.052511650219298225
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,8,28,0.10947779605263161,1,0,0.052511650219298225
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,8,83,0.07684004934210535,0,1,0.052511650219298225
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,8,157,0.08648574561403516,0,0,0.052511650219298225
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,20,9,0.13755825109649125,0,0,0.07493832236842107
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,20,12,0.1624006304824563,1,0,0.07493832236842107
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,20,68,0.08746230811403521,0,1,0.07493832236842107
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,20,95,0.12655907346491238,0,0,0.07493832236842107
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,24,4,0.12731291118421068,0,0,0.04456208881578934
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,24,10,0.09986636513157911,1,1,0.04456208881578934
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,24,88,0.10846696820175447,0,0,0.04456208881578934
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,24,119,0.14442845394736845,0,0,0.04456208881578934
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,49,18,0.11292146381578946,0,0,0.026401452850877194
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,49,29,0.12798108552631582,0,0,0.026401452850877194
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,49,65,0.10157963267543862,1,1,0.026401452850877194
branch_shard2.jsonl,pegasus3-fill30-a3.0-179,49,66,0.12798108552631582,0,0,0.026401452850877194
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,10,3,0.16844291907514441,1,0,0.0368948699421964
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,10,9,0.15871116329479779,0,0,0.0368948699421964
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,10,64,0.14060242052023128,0,0,0.0368948699421964
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,10,112,0.13154804913294801,0,1,0.0368948699421964
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,24,32,0.17528450144508662,0,0,0.05611000722543376
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,24,33,0.18043262283237016,1,0,0.05611000722543376
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,24,135,0.16654624277456653,0,0,0.05611000722543376
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,24,188,0.1243226156069364,0,1,0.05611000722543376
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,32,61,0.12375812861271679,0,0,0.038475433526011404
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,32,68,0.11535856213872836,0,1,0.038475433526011404
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,32,71,0.1478730130057803,0,0,0.038475433526011404
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,32,117,0.15383399566473976,1,0,0.038475433526011404
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,38,1,0.12484194364161857,0,1,0.04472994942196526
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,38,5,0.16957189306358383,1,0,0.04472994942196526
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,38,32,0.12892882947976886,0,0,0.04472994942196526
branch_shard2.jsonl,pegasus3-fill30-a3.0-50,38,75,0.15157604768786131,0,0,0.04472994942196526
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,13,48,0.06872864464692485,0,0,0.026818764236902104
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,13,58,0.0797800398633258,1,0,0.026818764236902104
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,13,109,0.05296127562642369,0,1,0.026818764236902104
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,13,125,0.07961987471526201,0,0,0.026818764236902104
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,14,42,0.07200313211845102,1,1,0.08332146924829162
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,14,46,0.09129413439635542,0,0,0.08332146924829162
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,14,101,0.13290148063781315,0,0,0.08332146924829162
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,14,113,0.15532460136674264,0,0,0.08332146924829162
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,18,1,0.10905466970387251,0,1,0.08305452733485189
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,18,4,0.1274380694760822,1,0,0.08305452733485189
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,18,41,0.1921091970387244,0,0,0.08305452733485189
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,18,87,0.11006904897494305,0,0,0.08305452733485189
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,23,18,0.09672195330296132,0,0,0.0658100797266514
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,23,21,0.06645074031890663,1,1,0.0658100797266514
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,23,94,0.08739678246013673,0,0,0.0658100797266514
branch_shard2.jsonl,pegasus3-fill30-a3.0-33,23,107,0.13226082004555803,0,0,0.0658100797266514
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,45,16,0.06365056818181829,0,0,0.030980113636363577
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,45,18,0.04700284090909104,1,1,0.030980113636363577
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,45,91,0.04951704545454559,0,0,0.030980113636363577
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,45,143,0.07798295454545462,0,0,0.030980113636363577
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,52,1,0.0566193181818183,0,0,0.023678977272727268
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,52,2,0.0675710227272728,1,0,0.023678977272727268
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,52,72,0.0466477272727274,0,1,0.023678977272727268
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,52,120,0.07032670454545467,0,0,0.023678977272727268
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,59,0,0.06410511363636372,0,1,0.02305397727272729
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,59,5,0.07213068181818191,1,0,0.02305397727272729
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,59,56,0.087159090909091,0,0,0.02305397727272729
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,59,108,0.06997159090909098,0,0,0.02305397727272729
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,62,0,0.05383522727272738,1,0,0.0214488636363636
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,62,5,0.058096590909091014,0,0,0.0214488636363636
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,62,59,0.03982954545454559,0,1,0.0214488636363636
branch_shard2.jsonl,pegasus3-fill30-a3.0-38,62,116,0.06127840909090919,0,0,0.0214488636363636
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,4,1,0.13444196428571425,0,0,0.06160714285714278
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,4,13,0.10343750000000004,1,0,0.06160714285714278
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,4,46,0.07283482142857148,0,1,0.06160714285714278
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,4,109,0.1002901785714285,0,0,0.06160714285714278
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,25,1,0.07959821428571434,1,1,0.012165178571428598
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,25,10,0.08046875000000009,0,0,0.012165178571428598
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,25,84,0.08296875000000004,0,0,0.012165178571428598
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,25,121,0.09176339285714294,0,0,0.012165178571428598
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,26,1,0.05165178571428572,1,1,0.08328124999999995
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,26,9,0.06082589285714287,0,0,0.08328124999999995
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,26,74,0.08426339285714293,0,0,0.08328124999999995
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,26,78,0.13493303571428567,0,0,0.08328124999999995
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,35,0,0.06602678571428573,0,1,0.09647321428571413
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,35,85,0.13417410714285719,1,0,0.09647321428571413
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,35,86,0.16249999999999987,0,0,0.09647321428571413
branch_shard2.jsonl,pegasus3-fill30-a3.0-23,35,133,0.0774553571428572,0,0,0.09647321428571413
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,9,3,0.12441474303135897,1,0,0.05414307491289207
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,9,9,0.1460284189895471,0,0,0.05414307491289207
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,9,44,0.09188534407665504,0,1,0.05414307491289207
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,9,95,0.10500598867595831,0,0,0.05414307491289207
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,16,1,0.10327743902439035,0,0,0.01800685975609756
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,16,3,0.10847669860627185,1,0,0.01800685975609756
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,16,53,0.09046983885017429,0,1,0.01800685975609756
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,16,94,0.10659843205574926,0,0,0.01800685975609756
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,22,7,0.12570775261324052,1,1,0.025751306620209025
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,22,8,0.13964503484320567,0,0,0.025751306620209025
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,22,47,0.15145905923344954,0,0,0.025751306620209025
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,22,66,0.14355128484320562,0,0,0.025751306620209025
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,33,6,0.13577961672473865,1,0,0.060186193379790934
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,33,7,0.10401241289198608,0,0,0.060186193379790934
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,33,57,0.14133275261324046,0,0,0.060186193379790934
branch_shard2.jsonl,pegasus3-fill30-a3.0-95,33,66,0.08114655923344953,0,1,0.060186193379790934
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,20,28,0.1496394230769234,1,1,0.031249999999999778
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,20,33,0.18088942307692318,0,0,0.031249999999999778
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,20,142,0.1591573544698546,0,0,0.031249999999999778
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,20,148,0.16839916839916858,0,0,0.031249999999999778
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,32,121,0.1685291060291061,0,0,0.09532549376299354
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,32,252,0.1560388513513516,0,1,0.09532549376299354
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,32,253,0.20663331600831586,1,0,0.09532549376299354
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,32,363,0.25136434511434513,0,0,0.09532549376299354
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,33,67,0.14960693866943883,0,1,0.05268970893970895
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,33,166,0.1576630717255718,1,0,0.05268970893970895
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,33,167,0.18847453222453237,0,0,0.05268970893970895
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,33,267,0.20229664760914778,0,0,0.05268970893970895
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,58,0,0.1910732848232849,1,0,0.05629547817047817
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,58,4,0.14439319126819147,0,1,0.05629547817047817
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,58,75,0.20068866943866964,0,0,0.05629547817047817
branch_shard2.jsonl,pegasus3-fill30-a3.0-153,58,109,0.1451078482328485,0,0,0.05629547817047817
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,2,0,0.10330459770114955,1,1,0.04394755747126436
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,2,7,0.109123563218391,0,0,0.04394755747126436
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,2,15,0.14060704022988513,0,0,0.04394755747126436
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,2,110,0.1472521551724139,0,0,0.04394755747126436
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,34,0,0.07954382183908063,1,1,0.07113864942528722
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,34,8,0.10630387931034495,0,0,0.07113864942528722
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,34,98,0.15068247126436785,0,0,0.07113864942528722
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,34,115,0.14414511494252885,0,0,0.07113864942528722
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,46,2,0.08259698275862083,0,0,0.0336566091954022
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,46,3,0.07467672413793122,1,1,0.0336566091954022
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,46,39,0.08204022988505769,0,0,0.0336566091954022
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,46,64,0.10833333333333342,0,0,0.0336566091954022
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,51,0,0.08676364942528755,1,1,0.039529454022988436
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,51,4,0.09035560344827605,0,0,0.039529454022988436
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,51,39,0.10628591954023,0,0,0.039529454022988436
branch_shard2.jsonl,pegasus3-fill30-a3.0-143,51,57,0.126293103448276,0,0,0.039529454022988436
branch_shard2.jsonl,pegasus3-fill30-a3.0-73,7,55,0.17902118869936032,1,0,0.05430437100213201
branch_shard2.jsonl,pegasus3-fill30-a3.0-73,7,62,0.12471681769722831,0,1,0.05430437100213201
branch_shard2.jsonl,pegasus3-fill30-a3.0-73,7,68,0.12636593816631145,0,0,0.05430437100213201
branch_shard2.jsonl,pegasus3-fill30-a3.0-73,7,128,0.1297308102345417,0,0,0.05430437100213201
branch_shard2.jsonl,pegasus3-fill30-a3.0-73,12,27,0.11658781982942433,1,1,0.011793710021321999
branch_shard2.jsonl,pegasus3-fill30-a3.0-73,12,28,0.12508328891258008,0,0,0.011793710021321999
branch_shard2.jsonl,pegasus3-fill30-a3.0-73,12,40,0.12581623134328365,0,0,0.011793710021321999
branch_shard2.jsonl,pegasus3-fill30-a3.0-73,12,83,0.12838152985074633,0,0,0.011793710021321999
branch_shard2.jsonl,pegasus3-fill30-a3.0-73,20,26,0.12428371535181243,1,0,0.027352078891258014
branch_shard2.jsonl,pegasus3-fill30-a3.0-73,20,30,0.11825359808102351,0,0,0.027352078891258014
branch_shard2.jsonl,pegasus3-fill30-a3.0-73,20,58,0.09693163646055442,0,1,0.027352078891258014
branch_shard2.jsonl,pegasus3-fill30-a3.0-73,20,138,0.11843683368869944,0,0,0.027352078891258014
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,30,10,0.11089891975308652,0,0,0.0653742283950617
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,30,11,0.10879629629629631,1,0,0.0653742283950617
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,30,64,0.13177083333333336,0,0,0.0653742283950617
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,30,95,0.06639660493827167,0,1,0.0653742283950617
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,33,5,0.10032793209876543,0,1,0.01778549382716045
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,33,6,0.11811342592592589,1,0,0.01778549382716045
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,33,41,0.10559413580246907,0,0,0.01778549382716045
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,33,84,0.10854552469135795,0,0,0.01778549382716045
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,54,1,0.08026620370370371,1,0,0.01811342592592588
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,54,2,0.07214506172839508,0,1,0.01811342592592588
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,54,61,0.08848379629629631,0,0,0.01811342592592588
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,54,95,0.09025848765432096,0,0,0.01811342592592588
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,59,1,0.0686342592592593,1,1,0.08406635802469138
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,59,2,0.07359182098765436,0,0,0.08406635802469138
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,59,55,0.15270061728395068,0,0,0.08406635802469138
branch_shard2.jsonl,pegasus3-fill30-a3.0-97,59,98,0.101832561728395,0,0,0.08406635802469138
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,12,46,0.09412457191780835,1,1,0.044627568493150555
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,12,61,0.11809717465753432,0,0,0.044627568493150555
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,12,64,0.12894638270547953,0,0,0.044627568493150555
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,12,233,0.1387521404109589,0,0,0.044627568493150555
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,25,0,0.12150845462328767,1,1,0.03825984589041108
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,25,24,0.15976830051369875,0,0,0.03825984589041108
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,25,81,0.1460027825342466,0,0,0.03825984589041108
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,25,154,0.14394263698630144,0,0,0.03825984589041108
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,36,43,0.12778253424657543,1,1,0.0573095034246576
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,36,113,0.18509203767123303,0,0,0.0573095034246576
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,36,150,0.12802333047945214,0,0,0.0573095034246576
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,36,243,0.15485873287671229,0,0,0.0573095034246576
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,37,4,0.10197720462328788,0,1,0.06740956763698627
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,37,24,0.13345462328767127,1,0,0.06740956763698627
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,37,74,0.15037724743150688,0,0,0.06740956763698627
branch_shard2.jsonl,pegasus3-fill30-a3.0-64,37,117,0.16938677226027415,0,0,0.06740956763698627
branch_shard2.jsonl,pegasus3-fill30-a3.0-58,4,1,0.0472985692771085,1,1,0.04030967620481933
branch_shard2.jsonl,pegasus3-fill30-a3.0-58,4,19,0.07948983433734953,0,0,0.04030967620481933
branch_shard2.jsonl,pegasus3-fill30-a3.0-58,4,25,0.08760824548192783,0,0,0.04030967620481933
branch_shard2.jsonl,pegasus3-fill30-a3.0-58,4,91,0.07151261295180729,0,0,0.04030967620481933
